State,FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
California,1005208,Central Ave Farmers Market,http://www.farmernet.com,,,,,4301 Central Ave  at 43rd st,Los angeles  California,Los Angeles,90011,January to December,Thu:10:00 am - 4:00 pm;,,,,,,,-118.256,34.005798,Local government building grounds,N,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,1/14/2012 18:37
California,1003483,Central Park FM,,,,,,19Th St. and Q St.,Bakersfield,Kern,,,,,,,,,,-119.011,35.376099,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1001832,Central Valley Farmers Market,,,,,,2877 Atwater Boulevard,Atwater,Merced,95301,January to December,Thu:7:00 AM - 3:00 PM;sun:7:00 AM - 3:00 PM;,,,,,,,-120.6299,37.35376,Other,N,N,N,N,Y,-,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,4/26/2012 13:37
California,1001831,Central Valley Farmers Market,,,,,,"900 ""G"" Street",Merced,Merced,,January to December,Sat:7:00 AM - 3:00 PM;,,,,,,,-120.48045,37.290615,Federal/State government building grounds,N,N,N,N,Y,-,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,4/26/2012 13:37
California,1003440,Century City Farmers Market,http://www.ccfm.com,,,,,Constellation Blvd & Avenue of Stars,Tarzana,Los Angeles,91356,,,,,,,,,-118.416,34.058701,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1002943,Ceres Farmer's Market,http://www.cerespartnership.org,,,,,2921 Third Street,Ceres,Stanislaus,95307,,,,,,,,,-120.955,37.591301,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 12 2010  2:22AM
California,1010147,Cerritos Farmers Market,http://www.goodveg.org,https://www.facebook.com/harborareafarmersmarkets,,,,17870 Park plaza Drive,Cerritos ,Los Angeles,90703,,Sat: 8:00 AM-12:00 PM;,,,,,,,-118.06254,33.869286,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,5/14/2014 14:05
California,1001321,CFM at the Promenade Mall,http://www.myfarmersmarkets.com,Promenade Mall Farmers' Market,,,,40820 Winchester Road,Temecula,Riverside,92591,,Wed: 9:00 AM-1:00 PM;,,,,,,,-117.15511,33.523148,Private business parking lot,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,6/3/2014 12:54
California,1009248,CFMS Certified Farmers' Market,http://www.localharvest.org/cfms-certified-farmers-markets-of-sacramento-M45555,,,,,15th and Lst (East End State Capitol Park) ,Sacramento,Sacramento,,,,,,,,,,-121.489,38.572899,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
California,1018387,CHAMP Certified Farmer Markets - Almaden/Via Valiente Plaza,,champfarmermarkets@facebook.com,,,,Almaden Expressway @ Via Valiente,San Jose,Santa Clara,,01/01/2017 to 12/31/2017,Sun: 8:00 AM-2:00 PM;,,,,,,,-121.84621,37.209328,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/25/2017 19:07
California,1004593,Chapman Food & Fitness Festival,http://www.cchaos.org,https://www.facebook.com/groups/325905940864004/?fref=ts,,,,1010 Cleveland Avenue,Chico,Butte,95928,01/01/2013 to 12/31/2013,Fri: 2:00 PM-5:30 PM;,,,,,,,-121.81538,39.727375,Local government building grounds,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/13/2013 19:07
California,1003729,Chatsworth Farmers Market,http://www.farmernet.com,,,,,Devonshire St.,Chatsworth,Los Angeles,91311,,,,,,,,,-118.597,34.257198,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1005243,Cherry Hills Farmers Market,,https://www.facebook.com/pages/Cherry-Hills-Farmers-Market/271647742864400,,,,26834 Cherry Hills Blvd.,Menifee,Riverside,92586,01/01/2014 to 12/31/2014,Fri: 9:00 AM-1:00 PM;,,,,,,,-117.19093,33.710773,Private business parking lot,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/13/2014 13:58
California,1001989,Chico CFM In Paradise,,,,,,6400 Clark Rd.,PARADISE,BUTTE,,,,,,,,,,-121.598,39.770401,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1000531,Chico Wednesday Farmers Market,,,,,,"North Valley Plaza, East Ave. & Pillsbury Rd.",Chico,Butte,95973,,,,,,,,,-121.848,39.760601,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 25 2010  5:40PM
California,1001499,Chino CFM,,,,,,13220 Central Ave.,Chino,San Bernardino,,,,,,,,,,-117.69,34.0126,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1003015,Chowchilla Farmers Market,,,,,,Robertson Blvd. & 6th St.,Chowchilla,Madera,93610,,,,,,,,,-120.264,37.120098,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1003227,Chula Vista Farmers Market,,,,,,3rd Ave. & Center St.,Chula Vista,San Diego,91915,,,,,,,,,-117.08,32.640301,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1004650,Chula Vista Otay Ranch Certified Farmers Market,http://www.otayranchtowncenter.com,,,,,2015 Birch Road and Eastlake Blvd,Chula Vista,San Diego,91915,,,,,,,,,-116.968,32.6231,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1010123,City Heights Certified Farmers Market,http://www.sdfarmbureau.org,https://www.facebook.com/CityHeightsFarmersMarket,,,,4325 Wightman Street,San Diego,San Diego,92105,01/01/2016 to 12/31/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-117.10152,32.747829,,Y,Y,Y,Y,Y,-,N,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,6/27/2016 15:15
California,1011036,Clairemont Certified Farmers Market at Madison High School,http://www.ClairemontFarmersMarket.com,Clairemont Farmers Market,@clairemontfm,,instagram @clairemontfarmersmarket,4833 Doliva Dr,San Diego,San Diego,92111,,Sat: 9:00 AM-3:00 PM;,,,,,,,-117.17547,32.829628,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,4/14/2015 18:30
California,1002106,Claremont Farmers & Artisans Market,http://www.claremontforum.org,https://www.facebook.com/pages/Claremont-Farmers-Artisans-Market/148040805240200?fref=ts,,,,Indian Hill Blvd. and 2nd Avenue,Claremont,Los Angeles,91711,01/01/2015 to 12/31/2015,Sun: 8:00 AM-1:00 PM;,,,,,,,-117.719,34.095634,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/3/2015 10:03
California,1011350,Clayton Farmers' Market,http://www.pcfma.org,https://www.facebook.com/ClaytonMarket,,,,Diablo St. between Main and Center,Clayton,Contra Costa,,05/09/2015 to 09/19/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-121.93579,37.941032,,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,7/14/2015 11:23
California,1002048,Clearlake Friday Night FM,,,,,,Lakeshore and Ball Park Road.,Clearlake,Lake,95422,,Fri: 5:00 PM-8:00 PM;,,,,,,,-122.63641,38.948895,Local government building grounds,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,7/10/2013 18:27
California,1012527,Clement St. Farmers Market,http://www.agriculturalinstitute.org,https://www.facebook.com/ClementStreetFarmersMarket/,,,,Clement St. between 2nd and 4th,San Francisco,San Francisco,,01/01/2016 to 12/31/2016,Sun: 9:00 AM-2:00 PM;,,,,,,,-122.46099,37.783062,,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,7/13/2016 12:38
California,1001450,Clinica Sierra Vista (Delano),,,,,,1508 Garces Hwy.,Delano,Kern,,,,,,,,,,-119.237,35.761002,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1001451,Clinica Sierra Vista (Lamont),,,,,,8787 Hall Road,Lamont,Kern,,,,,,,,,,-118.908,35.258999,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1002895,Cloverdale Certified Farmers Market,http://www.cloverdalefarmersmarket.com,https://www.facebook.com/pages/Cloverdale-Certified-Farmers-Market/120845221449110,,,,Cloverdale Blvd between 1st and 2nd Streets,Cloverdale,Sonoma,95425,05/31/2013 to 08/30/2013,Fri: 6:00 PM-9:00 PM;,,,,,,,-123.01727,38.805805,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,3/31/2014 20:31
California,1006877,Clovis Old Town Farmers Market,http://www.OldTownClovis.com,,,,,Pollasky Ave. & 5th St.,Clovis,Fresno,93613,,,,,,,,,-119.702,36.823898,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1010609,Coarsegold Farmers Market,,,,,,35300 Hwy 41 ,Coarsegold ,Madera,93614,,Sun: 11:00 AM-2:00 PM;,,,,,,,-119.70152,37.261925,,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,9/27/2014 20:36
California,1018163,Coastside Farmers' Market - Half Moon Bay ,http://www.coastsidefarmersmarket.org,https://www.facebook.com/Coastside-Farmers-Market-in-Half-Moon-Bay-135241926498880/,,,,225 Cabrillo Highway,Half Moon Bay ,San Mateo,94019,05/01/2017 to 12/21/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.43288,37.465553,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,6/20/2017 14:05
California,1018173,"Coastside Farmers' Market - Rockaway Beach, Pacifica",http://www.coastsidefarmersmarket.org,https://www.facebook.com/Coastside-Farmers-Market-in-Pacifica-112386032145910/,,,,450 Old County Road,Pacifica ,San Mateo,94044,05/01/2017 to 12/21/2017,Wed: 2:30 PM-6:30 PM;,,,,,,,-122.49519,37.609337,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,N,6/20/2017 14:24
California,1000656,Colfax Farmers Market,http://www.foothillfarmersmarket.com,,,,,Main Street at California Street,Colfax,Placer,95713,,,,,,,,,-120.957,39.088402,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1011495,College of San Mateo Certified Farmers' Market,http://pcfma.org,facebook.com/CollegeofSanMateoFarmersMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma,1700 W. Hillsdale Blvd.,San Mateo ,San Mateo,94403,01/01/2015 to 12/31/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.33785,37.533092,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,7/23/2015 11:52
California,1010758,Columbia Farmory and Mountain People Organics,http://MountainPeopleOrganics.com,https://www.facebook.com/ColumbiaFarmory,,,,10800 Airport Road,Columbia ,Tuolumne,95310,01/01/2018 to 12/31/2018,Wed: 11:00 AM-5:00 PM;Sat: 11:00 AM-5:00 PM;,,,,,,,-120.41001,38.029396,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,7/26/2018 16:00
California,1004424,Colusa Farmers Market,,,,,,2963 Davison Ct.,Colusa,Colusa,,,,,,,,,,-121.997,39.187,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1010233,Compton Blue Line Farmers Market ,,,,,,101 E Palmer Street,Compton ,Los Angeles,90220,05/29/2014 to 10/30/2014,Thu: 11:00 AM-7:00 PM;,,,,,,,-118.22398,33.897919,Local government building grounds,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,5/26/2014 13:21
California,1011343,Concord Farmers' Market,http://www.pcfma.org,https://www.facebook.com/ConcordFarmersMarket,,,,2100 Salvio St,Concord,Contra Costa,,01/01/2015 to 12/31/2015,Tue: 9:00 AM-1:00 PM;,,,,,,,-122.034,37.977783,,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/14/2015 10:46
California,1018793,Corning Certified Farmers' Market,,https://www.facebook.com/Cornings-Thursday-Night-Farmers-Market-305516792872003/,,,,1424 Colusa St.,Corning ,Tehama,96021,06/01/2017 to 09/07/2017,Thu: 5:00 PM-7:30 PM;,,,,,,,-122.18543,39.931717,,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,8/7/2017 19:18
California,1007244,Corona Del Mar Farmers Market,,,,,,Margarite & Pacific Coast Highway,San Clemente,Orange,92672,,,,,,,,,-117.869,33.600399,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1001318,CoronaCFM,http://www.myfarmersmarkets.com,https://www.facebook.com/coronafarmersmarket,,,,488 N. Main Street,Corona,Riverside,92878,01/01/2013 to 12/31/2013,Sat: 8:30 AM-12:30 PM;,,,,,,,-117.56526,33.886154,Private business parking lot,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/3/2014 13:02
California,1003859,Coronado Certified Farmers Market,,,,,,"Ferry Landing, 1st & B",Coronado,San Diego,92118,01/01/2014 to 12/01/2014,Tue: 2:30 PM-6:00 PM;,,,,,,,-117.16773,32.697826,Private business parking lot,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/26/2014 10:22
California,1002978,Corte Madera Farmers Market,,,,,,Town Center Central Courtyard,Novato,Marin,94949,,,,,,,,,-122.551,38.070301,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1005600,Costa Mesa Certified Farmers' Market,http://www.orange.cfbf.com,https://www.facebook.com/ocfarmbureaufarmersmarkets,,,,88 Fair Drive,Costa Mesa,Orange,92626,01/01/2015 to 12/31/2015,Thu: 9:00 AM-1:00 PM;,,,,,,,-117.90601,33.665562,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,4/8/2015 12:56
California,1018629,Cotati Community Farmers Market ,http://www.communityfarmersmarkets.com,https://www.facebook.com/CotatiFarmersMarket/,,,Instagram communitymarkets,Old Redwood Hwy and W Sierra,cotati ,Sonoma,94931,06/06/2019 to 08/29/2019,Thu: 4:30 PM-7:30 PM;,,,,,,,-122.7073,38.326546,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,12/27/2018 18:18
California,1005408,Coto De Caza Farmers Market,,,,,,Antonio Pkwy. & Coto de Caza Dr.,Coto de Caza,Orange,92672,,,,,,,,,-117.603,33.4179,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1001222,Cottonwood Creek Watershed CFM,,,,,,"3308 Main Street, Cottonwood, Ca 96022",Cottonwood Creek,Shasta,,,,,,,,,,-122.282,40.383999,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1003033,Country Farm & Craft Market Paso Park,http://www.countryfarmandcraftmarket.com,,,,,Spring & 11th Street,Paso Robles,San Luis Obispo,93446,January to December,Sat:9:00 am - 1:00 pm;,,,,,,,-120.691,35.625801,Local government building grounds,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/29/2011 14:47
California,1003034,Country Farm & Craft Market Paso Park,http://www.countryfarmandcraftmarket.com,,,,,Golden Hills Shopping Center (Lowe's),Paso Robles,San Luis Obispo,93446,May to September,Fri:4:00 pm - 7:00 pm;,,,,,,,-120.659,35.644699,Private business parking lot,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/29/2011 14:47
California,1003035,Country Farm & Craft Market Paso Park,http://www.countryfarmandcraftmarket.com,,,,,81 Wellsona Road,Paso Robles,San Luis Obispo,93446,May to September,Thu:3:00 pm - 6:00 pm;,,,,,,,-120.697,35.695801,Private business parking lot,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/29/2011 14:47
California,1001500,Covina CFM,,,,,,School St. and Citrus Ave.,Covina,Los Angeles,,,,,,,,,,-117.89,34.089298,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1001714,Crenshaw Farmers' Market,http://www.seela.org,https://www.facebook.com/pages/Crenshaw-Farmers-Market/298496636834537,,,,3650 Crenshaw Blvd.,Los Angeles,Los Angeles,90008,,,,,,,,,-118.33522,34.010834,Private business parking lot,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/13/2013 17:22
California,1004409,Crescent City Farmers Market,http://www.northerncalifornia.net,,,,,"Parking lot of, Del Norte Fairgrounds parking lot",Crescent City,Del Norte,95531,,,,,,,,,-124.147,41.854801,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1004447,Crosstown Freeway Farmers' Market,http://www.stocktonfarmersmarket.org,,,,,203 E. Washington Street,Stockton,San Joaquin,95202,January to December,Sat:6:30 AM - 11:00 AM;,,,,,,,-121.28723,37.950863,Private business parking lot,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/30/2012 12:38
California,1005403,Culver City Farmers Market,http://www.farmernet.com,,,,,Main & Culver,Culver City,Los Angeles,90232,,,,,,,,,-118.396,34.0247,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1009167,Daily Harvest Market ,http://www.dailyharvestmarket.com/,,,,,155 Quail Gardens Dr.,Encinitas,San Diego,92024,,,,,,,,,-117.279,33.048901,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
California,1002739,Daly City Certified Farmers' Market at Serramonte Center,http://www.cafarmersmkts.com/markets/category/daly-city,https://www.Facebook.com/DCFarmersMkt,https://twitter.com/cafarmersmkts,,http://www.pinterest.com/cafarmersmkts/,Hwy 280 and Serramonte Blvd.,Daly City,San Mateo,94015,01/01/2016 to 12/31/2016,Thu: 9:00 AM-1:00 PM;,01/01/2014 to 12/01/2014,Sat: 9:00 AM-1:00 PM;,,,,,-122.47041,37.674301,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,7/20/2016 17:34
California,1011345,Danville Farmers' Market,http://www.pcfma.org,https://www.facebook.com/DanvilleFarmersMarket,,,,Railroad and Prospect,Danville,Contra Costa,,01/01/2015 to 12/31/2015,Sun: 9:00 AM-1:00 PM;,,,,,,,-122.00062,37.821114,,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,7/14/2015 11:00
California,1018500,Davis Farmers Market,http://www.davisfarmersmarket.org,,,,,C and 3rd Street,Davis ,Yolo,95617,01/01/2017 to 12/31/2017,Sat: 8:00 AM-1:00 PM;,,,,,,,-121.74362,38.544151,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,6/30/2017 16:53
California,1000038,Del Mar Farmers Market,,,,,,1050 Camino Del Mar,Del Mar,Tulare,92014,,,,,,,,,-117.264,32.9548,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1002536,Del Monte Farmers Markets at Del Monte Shopping Center,http://www.montereybayfarmers.org,https://www.facebook.com/pages/Monterey-Bay-Certified-Farmers-Markets/112446802152723,https://twitter.com/MBFarmersMarket,,www.edibleparadise.com,1410 Del Monte Center,Monterey,Monterey,93940,05/06/2018 to 09/30/2018,Sun: 8:00 AM-12:00 PM;,,,,,,,-121.92704,36.987274,,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,7/26/2018 16:48
California,1004841,Del Paso Heights Community CFM,,,,,,3525 Norwood Ave.,Sacramento,Sacramento,95838,,,,,,,,,-121.45769,38.630951,Private business parking lot,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/30/2013 15:44
California,1000998,Delano Farmers Market,,,,,,1508 Garces Hwy.,Wasco,Kern,93280,,,,,,,,,-119.428,35.761002,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1003126,Denio's Farmers Market,http://www.deniosmarket.com,https://www.facebook.com/Denios,,,,1551 Vineyard Road,Roseville,Placer,95678,01/01/2014 to 12/31/2014,Fri: 9:00 AM-2:00 PM;Sat: 7:00 AM-3:30 PM;Sun: 7:00 AM-5:00 PM;,,,,,,,-121.3031,38.741631,Other,Y,N,N,N,Y,-,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,3/16/2014 9:32
California,1002740,Diablo Valley Certified Farmers' Market,http://www.cafarmersmkts.com/markets/category/diablo-valley,https://www.Facebook.com/DVFarmersMkt,https://twitter.com/,,http://www.pinterest.com/cafarmersmkts/,Mitchell Dr. & N. Wiget Lane,Walnut Creek,Contra Costa,94598,01/01/2016 to 12/31/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.02749,37.927967,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,7/20/2016 17:29
California,1006035,Diamond Bar Farmers Market,http://www.farmernet.com,,,,,Calvary Chapel Church,Diamond Bar,Los Angeles,91765,,,,,,,,,-119.781,36.819901,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1001225,Dinsmore Farmers Market,,,,,,Hwy. 36 & Dinsmore Store,Hayfork,Humboldt,96041,,,,,,,,,-123.38,40.415699,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1005161,Dinuba Farmers Market,,,,,,L & Tulare St.,Dinuba,Tulare,93618,,,,,,,,,-119.389,36.546398,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1004814,Divide Farm Exchange,,,,,,2968 Highway 49,Cool,El Dorado,,,,,,,,,,-121.017,38.887501,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1011426,Divisadero Certified Farmers' Market,http://pcfma.org,facebook.com/DivisaderoFarmersMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma,Grove St. and Divisadero St.,San Francisco ,San Francisco,94117,01/01/2015 to 12/31/2015,Sun: 10:00 AM-2:00 PM;,,,,,,,-122.43801,37.775936,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,7/20/2015 12:34
California,1006582,Divisidero Certified Farmers' Market,http://www.pcfma.com/market_home.php?market_id=63,,,,,1326 Grove St.,San Francisco,San Francisco,94117,January to December,sun:10:00 AM - 2:00 PM;,,,,,,,-122.43848,37.775974,Closed-off public street,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/13/2012 13:07
California,1006655,Downey CFM,,,,,,Second St.  and La Reina St.,DOWNEY,Los Angeles,,,,,,,,,,-118.134,33.941898,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
